1234567890,,100
Plane 1,Plane 2,Plane 3,Plane 4,Plane 5,Plane 6,Plane 7,Plane 8,Plane 9,Plane 10,Plane 11,Plane 12,Plane 13,Plane 14,outlet,inlet
 -9.18240356e+002, 4.81069702e+002, 1.21198547e+003, 1.39082068e+003, 1.26884399e+003, 1.06699011e+003, 8.06700745e+002, 5.33511047e+002, 3.05987427e+002, 1.79622009e+002, 8.77297287e+001, 4.75404205e+001, 2.56421947e+001, 5.75503683e+000, 3.81744606e-003, -1.49920288e+003
 -4.62239761e+001, 6.19620789e+002, 1.05825098e+003, 1.18336853e+003, 1.06657813e+003, 8.68965393e+002, 5.89997131e+002, 2.43864670e+002, -1.10834290e+002, -3.45069977e+002, -5.36818176e+002, -5.70697632e+002, -4.35476196e+002, -1.64462387e+002, -1.35209900e-003, -2.77487579e+002
 1.37465430e+003, 1.05731262e+003, 9.32367615e+002, 8.80913879e+002, 7.26810791e+002, 5.31268860e+002, 2.71544647e+002, -5.14125366e+001, -4.00708160e+002, -6.44526001e+002, -8.45940002e+002, -8.55315247e+002, -6.38925232e+002, -2.37050674e+002, -2.31514010e-003, 1.53752942e+003
 2.30219019e+003, 1.35409326e+003, 8.09085632e+002, 5.80110840e+002, 3.30634979e+002, 1.07800781e+002, -1.19463913e+002, -3.51978271e+002, -5.73932373e+002, -7.16630798e+002, -8.08504944e+002, -7.53922302e+002, -5.36337463e+002, -1.93385529e+002, -2.26822775e-003, 2.68256055e+003
 2.13566772e+003, 1.20360730e+003, 6.35266418e+002, 3.44654541e+002, -9.39390087e+000, -2.75546661e+002, -4.66876129e+002, -5.81201538e+002, -6.20302551e+002, -6.05281860e+002, -5.27872192e+002, -4.01162170e+002, -2.45446640e+002, -8.02453461e+001, -2.19077757e-003, 2.50068408e+003
 1.01433191e+003, 6.23786987e+002, 3.82627197e+002, 1.68378036e+002, -2.12226852e+002, -4.85272430e+002, -6.30883545e+002, -6.35943481e+002, -5.19290527e+002, -3.77227600e+002, -1.75598434e+002, -2.01268444e+001, 4.75775566e+001, 2.74440613e+001, -2.25552148e-003, 1.17505603e+003
 -3.85893555e+002, -9.71989594e+001, 7.67445602e+001, -1.13438356e+000, -2.69694061e+002, -4.60482910e+002, -5.31474731e+002, -4.63350403e+002, -2.83299652e+002, -1.08910706e+002, 9.82717972e+001, 2.13401566e+002, 2.01888092e+002, 8.07340851e+001, -2.14079139e-003, -4.85082977e+002
 4.14714941e+003, 5.14621338e+002, 3.22953568e+001, -1.53108551e+002, -2.17659027e+002, -2.41094925e+002, -2.06864716e+002, -1.08571114e+002, 3.02683029e+001, 1.35472961e+002, 2.34345490e+002, 2.56590118e+002, 1.95275406e+002, 7.24960175e+001, -2.03944556e-003, 1.29643115e+004
 7.78792090e+003, 2.65966528e+003, 5.11531403e+002, -9.70094681e+001, -4.65953598e+001, 7.43849335e+001, 1.97698792e+002, 2.87772736e+002, 3.25734894e+002, 3.14468872e+002, 2.63323456e+002, 1.86313599e+002, 1.05712151e+002, 3.30265694e+001, -2.05571065e-003, 9.26996973e+003
 4.57509277e+003, 3.30110522e+003, 1.00324524e+003, 3.82269684e+002, 3.41863800e+002, 4.42065521e+002, 5.50183533e+002, 5.86183167e+002, 5.24332642e+002, 4.19503082e+002, 2.61604279e+002, 1.22181427e+002, 3.67632332e+001, 4.47994566e+000, -1.97002734e-003, 4.07665015e+003
 -1.41043311e+003, 1.09904663e+003, 1.15859656e+003, 1.16953589e+003, 9.80574097e+002, 8.90216675e+002, 8.37107910e+002, 7.57511536e+002, 6.17904541e+002, 4.74995972e+002, 2.90354523e+002, 1.40278336e+002, 4.89153786e+001, 9.98049355e+000, -1.69772294e-003, -2.06566455e+003
 -5.49918115e+003, -1.28104199e+003, 1.23363306e+003, 1.82724390e+003, 1.66214343e+003, 1.39713745e+003, 1.12689868e+003, 8.87478821e+002, 6.78313232e+002, 5.30655151e+002, 3.70742889e+002, 2.38326828e+002, 1.32197357e+002, 4.26114120e+001, -1.61823246e-003, -6.98434863e+003
 -5.95275928e+003, -1.45878320e+003, 1.34096619e+003, 1.97445605e+003, 2.03244836e+003, 1.80111426e+003, 1.44262585e+003, 1.09321313e+003, 8.18066772e+002, 6.56073181e+002, 5.03740479e+002, 3.72586243e+002, 2.35457718e+002, 8.15310135e+001, -1.38882257e-003, -8.43580957e+003
 -3.11034204e+003, -4.16639280e+000, 1.30631677e+003, 1.62375317e+003, 1.89353894e+003, 1.88757202e+003, 1.67260229e+003, 1.36933936e+003, 1.07916370e+003, 8.86937073e+002, 6.90143982e+002, 5.11168732e+002, 3.21632660e+002, 1.10640038e+002, -1.28634810e-003, -5.61706250e+003
 8.79896729e+002, 1.42085828e+003, 1.15373779e+003, 1.05630591e+003, 1.36784644e+003, 1.58782581e+003, 1.65126257e+003, 1.55924109e+003, 1.36130945e+003, 1.16650427e+003, 9.10303833e+002, 6.51862244e+002, 3.93070068e+002, 1.31633240e+002, -1.19937805e-003, -4.90033356e+002
 3.29732495e+003, 1.92389172e+003, 9.22323608e+002, 5.61790955e+002, 7.61559448e+002, 1.05209570e+003, 1.32700867e+003, 1.48264453e+003, 1.46849927e+003, 1.34200281e+003, 1.09113062e+003, 7.84883423e+002, 4.66703827e+002, 1.54395248e+002, -1.05234759e-003, 3.03110474e+003
 3.45513208e+003, 1.55299854e+003, 6.26192017e+002, 2.66261932e+002, 3.18293030e+002, 5.20183472e+002, 8.16001709e+002, 1.09777197e+003, 1.25630505e+003, 1.25213269e+003, 1.10838928e+003, 8.45604919e+002, 5.21650757e+002, 1.75663162e+002, -8.48172291e-004, 4.57581543e+003
 1.84360559e+003, 7.48805420e+002, 3.38521179e+002, 1.39143906e+002, 9.56026611e+001, 1.47352692e+002, 3.04644897e+002, 5.33002625e+002, 7.47924988e+002, 8.45589172e+002, 8.57693420e+002, 7.27339172e+002, 4.82994476e+002, 1.68653992e+002, -9.92378918e-004, 2.60468652e+003
 -4.86172852e+002, -1.26666473e+002, 8.89561310e+001, 7.30773773e+001, 2.52054620e+000, -6.25884819e+001, -8.39614868e+001, -2.22521229e+001, 1.11172478e+002, 2.24749588e+002, 3.42231140e+002, 3.65652832e+002, 2.76718781e+002, 1.01695854e+002, -1.59830938e-003, -6.25657837e+002
 -2.16925415e+003, -8.18708313e+002, -1.60295380e+002, -4.92158089e+001, -9.71400223e+001, -2.07538223e+002, -3.46388153e+002, -4.46465393e+002, -4.62981354e+002, -4.19914886e+002, -3.03421478e+002, -1.78165390e+002, -8.50841751e+001, -2.60130253e+001, -2.83076777e-003, -2.76941162e+003
 -2.38793433e+003, -1.11676941e+003, -4.37671570e+002, -3.01379730e+002, -3.09788574e+002, -4.01872803e+002, -5.61287964e+002, -7.40671570e+002, -8.77426697e+002, -9.27022522e+002, -8.80022827e+002, -7.23322693e+002, -4.77619720e+002, -1.69774963e+002, -3.50809540e-003, -2.93003540e+003
 -1.39580505e+003, -9.89604736e+002, -7.17801208e+002, -6.73930603e+002, -6.58540344e+002, -7.03788696e+002, -8.12092041e+002, -9.67529846e+002, -1.12666760e+003, -1.21654346e+003, -1.21832544e+003, -1.06017102e+003, -7.29612122e+002, -2.61376709e+002, -3.22543853e-003, -1.53066260e+003
 -1.55127136e+002, -6.99843689e+002, -9.65360535e+002, -1.08917383e+003, -1.09094641e+003, -1.09827881e+003, -1.12961255e+003, -1.18736438e+003, -1.25592908e+003, -1.29499573e+003, -1.25748035e+003, -1.07979041e+003, -7.37252197e+002, -2.61681122e+002, -3.04849353e-003, 9.23143539e+001
 3.71186279e+002, -6.28187378e+002, -1.19435339e+003, -1.44799268e+003, -1.50072437e+003, -1.49826550e+003, -1.45942114e+003, -1.39168591e+003, -1.30056592e+003, -1.21587415e+003, -1.05605969e+003, -8.30800842e+002, -5.33503540e+002, -1.82922684e+002, -2.65241368e-003, 7.77360291e+002
 -1.94293274e+002, -9.73481812e+002, -1.44988660e+003, -1.70290076e+003, -1.79264551e+003, -1.79174182e+003, -1.69921460e+003, -1.51894897e+003, -1.26960181e+003, -1.05203455e+003, -7.57634766e+002, -4.86886505e+002, -2.61181702e+002, -7.94530258e+001, -2.61187367e-003, 1.22795387e+002
 -1.50217078e+003, -1.65191809e+003, -1.74701672e+003, -1.87232935e+003, -1.92492810e+003, -1.89541272e+003, -1.75685474e+003, -1.50280334e+003, -1.15952332e+003, -8.69674622e+002, -5.10675507e+002, -2.34464432e+002, -7.26827011e+001, -1.15617847e+001, -2.98737292e-003, -1.43981311e+003
 -2.81349414e+003, -2.33368750e+003, -2.04208313e+003, -2.01752637e+003, -1.92950452e+003, -1.80850623e+003, -1.61350952e+003, -1.33347302e+003, -9.92214233e+002, -7.20550293e+002, -4.01319336e+002, -1.69293533e+002, -4.35970955e+001, -4.34989738e+000, -3.11516994e-003, -2.99202881e+003
 2.63763574e+003, -1.43841602e+003, -1.99561194e+003, -2.11622217e+003, -1.86097778e+003, -1.60781799e+003, -1.34628271e+003, -1.07844275e+003, -8.15684692e+002, -6.30733704e+002, -4.22449951e+002, -2.60829346e+002, -1.40281769e+002, -4.40747681e+001, -3.24276136e-003, 1.23253584e+004
 7.21848779e+003, 1.23406213e+003, -1.31515869e+003, -1.94554077e+003, -1.69173999e+003, -1.38029883e+003, -1.08850659e+003, -8.57104797e+002, -6.92386597e+002, -6.03164307e+002, -5.05578186e+002, -4.01092072e+002, -2.64957764e+002, -9.36611481e+001, -3.47073702e-003, 9.34570117e+003
 4.08522949e+003, 2.23749756e+003, -5.90517578e+002, -1.24983899e+003, -1.26718262e+003, -1.10402527e+003, -9.01274048e+002, -7.42982849e+002, -6.52244324e+002, -6.16369202e+002, -5.69869629e+002, -4.83216125e+002, -3.29980652e+002, -1.18149811e+002, -3.63796926e-003, 4.29985449e+003
 -2.41395825e+003, -7.21001434e+000, -1.92877228e+002, -1.56516403e+002, -4.91281586e+002, -6.52838379e+002, -6.92627991e+002, -6.75686646e+002, -6.48059937e+002, -6.22855957e+002, -5.65452209e+002, -4.62119934e+002, -3.05832581e+002, -1.06671478e+002, -4.22417186e-003, -2.39917310e+003
 -7.14356396e+003, -2.53731982e+003, 1.57177521e+002, 8.24167847e+002, 4.44385956e+002, 2.35875320e+001, -3.06316711e+002, -4.97202911e+002, -5.63421082e+002, -5.51947510e+002, -4.75511810e+002, -3.58563568e+002, -2.20100052e+002, -7.35303116e+001, -4.92354902e-003, -8.36781738e+003
 -8.00852686e+003, -2.67139844e+003, 5.28700134e+002, 1.23760608e+003, 1.13708606e+003, 7.58108826e+002, 3.05747162e+002, -5.57385483e+001, -2.55449707e+002, -3.08916229e+002, -2.81862518e+002, -2.03452194e+002, -1.15610535e+002, -3.64144287e+001, -6.01705723e-003, -1.08771006e+004
 -5.13353467e+003, -1.02447388e+003, 6.79801575e+002, 1.07498901e+003, 1.31428625e+003, 1.25251306e+003, 9.72182434e+002, 6.15008179e+002, 3.15673828e+002, 1.57950455e+002, 5.19833832e+001, 1.20831394e+001, 3.42615581e+000, 9.67509091e-001, -7.26866350e-003, -8.50838477e+003
 -7.42333679e+002, 6.03120789e+002, 6.16291687e+002, 6.24121704e+002, 1.04283044e+003, 1.32795520e+003, 1.40474976e+003, 1.27342224e+003, 1.01630365e+003, 7.91685120e+002, 5.31029846e+002, 3.23818268e+002, 1.70382782e+002, 5.25608711e+001, -5.91477100e-003, -2.95998975e+003
 2.18467090e+003, 1.27897510e+003, 4.48782867e+002, 2.04626831e+002, 6.09970398e+002, 1.06398523e+003, 1.44351270e+003, 1.62482397e+003, 1.57068713e+003, 1.39355054e+003, 1.07384509e+003, 7.29392761e+002, 4.12389191e+002, 1.32751999e+002, -4.46238089e-003, 1.37703235e+003
 3.04068530e+003, 1.12653992e+003, 2.37795822e+002, -3.06082821e+001, 2.69029327e+002, 6.86781006e+002, 1.15745081e+003, 1.54633887e+003, 1.73604309e+003, 1.71055640e+003, 1.48711633e+003, 1.11944800e+003, 6.84691833e+002, 2.29715439e+002, -2.60666572e-003, 4.34479883e+003
 2.10231714e+003, 6.12564636e+002, 7.88951950e+001, -7.91736145e+001, 1.08155907e+002, 3.79931580e+002, 7.44897827e+002, 1.14172974e+003, 1.46208301e+003, 1.59019409e+003, 1.55377380e+003, 1.29145703e+003, 8.49781860e+002, 2.96331757e+002, -1.54127553e-003, 3.14032666e+003
 3.66806984e+001, -1.40696344e+001, -1.35281792e+001, -1.66971912e+001, 8.19624481e+001, 1.97438690e+002, 3.68983215e+002, 6.12270325e+002, 8.89528015e+002, 1.06912366e+003, 1.17559753e+003, 1.07443188e+003, 7.55114502e+002, 2.71072479e+002, -1.58403674e-003, 1.77471867e+001
 -1.81362122e+003, -6.22469666e+002, -9.43161697e+001, 3.96175385e+001, 8.15957718e+001, 8.04682693e+001, 7.54103928e+001, 1.17217041e+002, 2.23162140e+002, 3.28564880e+002, 4.44829254e+002, 4.69125610e+002, 3.58058014e+002, 1.31988037e+002, -2.41221930e-003, -2.38459497e+003
 -2.32004150e+003, -9.28265503e+002, -1.99868347e+002, -1.65409589e+000, 1.09865150e+001, -5.52998772e+001, -1.72415726e+002, -3.02107605e+002, -3.94412292e+002, -4.23516724e+002, -3.97293182e+002, -3.16580078e+002, -2.04342194e+002, -7.34898453e+001, -2.63232063e-003, -2.89585938e+003
 -1.43487671e+003, -7.63244690e+002, -3.17552338e+002, -1.72492630e+002, -1.89366364e+002, -2.85823395e+002, -4.52148346e+002, -6.74966187e+002, -8.98786621e+002, -1.02982617e+003, -1.08756116e+003, -9.79829407e+002, -6.89544861e+002, -2.50985519e+002, -2.35254853e-003, -1.67538928e+003
 1.33427601e+001, -2.80561554e+002, -3.94042206e+002, -4.25766632e+002, -5.08851410e+002, -6.32818176e+002, -8.08111389e+002, -1.03210876e+003, -1.26196399e+003, -1.39733069e+003, -1.44531116e+003, -1.28980688e+003, -9.01172363e+002, -3.24057007e+002, -2.06074375e-003, 1.73785751e+002
 1.00063220e+003, 7.58741455e+001, -4.58882904e+002, -6.69076965e+002, -8.67466675e+002, -1.03793274e+003, -1.19997522e+003, -1.34993420e+003, -1.46229492e+003, -1.49702551e+003, -1.42838611e+003, -1.19860657e+003, -8.01748901e+002, -2.81050934e+002, -2.41262279e-003, 1.37677747e+003
 9.16663330e+002, -7.66923094e+000, -5.69511169e+002, -8.39581421e+002, -1.15233215e+003, -1.37345557e+003, -1.50543469e+003, -1.54098999e+003, -1.47525818e+003, -1.35867188e+003, -1.13160742e+003, -8.39856628e+002, -5.11314819e+002, -1.69518204e+002, -3.59720318e-003, 1.27411731e+003
 -1.18620651e+002, -5.13496826e+002, -7.54116394e+002, -9.41341858e+002, -1.27810168e+003, -1.50211487e+003, -1.58224854e+003, -1.50491284e+003, -1.28709607e+003, -1.05365503e+003, -7.24855652e+002, -4.28609985e+002, -2.06335724e+002, -5.88797073e+001, -8.94081313e-003, 4.02928429e+001
 -1.43681689e+003, -1.15586353e+003, -9.83886719e+002, -1.02525256e+003, -1.23276440e+003, -1.36040247e+003, -1.35543396e+003, -1.20130725e+003, -9.26854492e+002, -6.73901550e+002, -3.62889282e+002, -1.33749619e+002, -1.58240700e+001, 6.18542385e+000, -1.56215020e-002, -1.53497119e+003
 3.17208105e+003, -4.62537750e+002, -9.44394531e+002, -1.08311145e+003, -1.05966052e+003, -1.00038098e+003, -8.80302002e+002, -6.97735474e+002, -4.74755890e+002, -3.02663208e+002, -1.17506424e+002, -3.57659864e+000, 3.51525078e+001, 1.82492104e+001, -1.36149554e-002, 1.19849844e+004
 6.88652148e+003, 1.77094446e+003, -3.70575562e+002, -9.21202515e+002, -7.58109619e+002, -5.37809631e+002, -3.22736053e+002, -1.52279510e+002, -3.95731621e+001, 7.71295691e+000, 2.85046387e+001, 2.29230652e+001, 1.18554230e+001, 2.45217156e+000, -1.20050218e-002, 8.35422363e+003
 3.75268457e+003, 2.50965845e+003, 2.29014816e+002, -3.20271667e+002, -2.39900528e+002, -3.48111267e+001, 1.66239410e+002, 2.80396851e+002, 2.88766479e+002, 2.37199265e+002, 1.37844070e+002, 4.72102623e+001, 2.30792478e-001, -5.83101702e+000, -1.14415549e-002, 3.23985352e+003
 -2.13077246e+003, 4.18567657e+002, 5.05330811e+002, 6.01502075e+002, 5.21126282e+002, 5.27182251e+002, 5.65186157e+002, 5.66220886e+002, 4.93846039e+002, 3.96621735e+002, 2.51859634e+002, 1.29245575e+002, 4.93408813e+001, 1.16267385e+001, -9.74131469e-003, -2.80434546e+003
 -6.08702539e+003, -1.82944763e+003, 7.13658325e+002, 1.40225171e+003, 1.32322034e+003, 1.13410950e+003, 9.44055542e+002, 7.79490662e+002, 6.31406738e+002, 5.21137878e+002, 3.86665619e+002, 2.62277466e+002, 1.50300507e+002, 4.92451019e+001, -6.61895983e-003, -7.59850879e+003
 -6.37607373e+003, -1.85344446e+003, 9.63846313e+002, 1.68889246e+003, 1.81425415e+003, 1.63573657e+003, 1.33415393e+003, 1.03967773e+003, 8.10616394e+002, 6.76273499e+002, 5.37744507e+002, 4.04530182e+002, 2.55963364e+002, 8.85013733e+001, -4.38818242e-003, -8.88661719e+003
 -3.34537524e+003, -2.33428802e+002, 1.07558545e+003, 1.47568469e+003, 1.79523682e+003, 1.82196777e+003, 1.63477917e+003, 1.35123340e+003, 1.07955603e+003, 9.02633972e+002, 7.12630737e+002, 5.31071045e+002, 3.34945801e+002, 1.14862183e+002, -2.75849435e-003, -5.86478271e+003
 8.37096375e+002, 1.35759509e+003, 1.07845166e+003, 1.04707202e+003, 1.38352478e+003, 1.61507532e+003, 1.67904736e+003, 1.57389111e+003, 1.36236816e+003, 1.16590381e+003, 9.06712708e+002, 6.48578796e+002, 3.91645935e+002, 1.31195663e+002, -1.69153744e-003, -5.23354126e+002
 3.42941309e+003, 2.02462830e+003, 1.00755334e+003, 6.94471252e+002, 8.84496033e+002, 1.15895911e+003, 1.41158875e+003, 1.53343567e+003, 1.48315051e+003, 1.33910632e+003, 1.07089124e+003, 7.61602722e+002, 4.49887268e+002, 1.48456482e+002, -1.08637707e-003, 3.17907617e+003
 3.73140918e+003, 1.80838391e+003, 8.67885193e+002, 5.40831970e+002, 5.44492981e+002, 6.98204834e+002, 9.51237122e+002, 1.18908423e+003, 1.30383240e+003, 1.27404810e+003, 1.10025342e+003, 8.23640015e+002, 5.01527222e+002, 1.67704239e+002, -6.56313612e-004, 4.86967920e+003
 2.24105444e+003, 1.14218921e+003, 7.25987122e+002, 5.50780884e+002, 4.25952240e+002, 4.00559509e+002, 4.95692719e+002, 6.73177124e+002, 8.44259949e+002, 9.16428955e+002, 8.93558777e+002, 7.38232239e+002, 4.82450348e+002, 1.67306229e+002, -3.30162875e-004, 2.99810303e+003
 1.78996201e+001, 3.87863739e+002, 6.05372498e+002, 6.11752075e+002, 4.41843445e+002, 2.80873383e+002, 1.80493958e+002, 1.81324570e+002, 2.69882935e+002, 3.59626770e+002, 4.42549591e+002, 4.34103424e+002, 3.17072083e+002, 1.15588760e+002, -2.93245423e-004, -1.39710022e+002
 -1.56345691e+003, -2.00131744e+002, 4.66021698e+002, 5.98200012e+002, 4.50157623e+002, 2.40280472e+002, 1.36164207e+001, -1.58024918e+002, -2.26983734e+002, -2.11655304e+002, -1.33486343e+002, -4.70659904e+001, 1.22849965e+000, 5.29683399e+000, -6.88383996e-004, -2.17283984e+003
 -1.67083643e+003, -3.94239319e+002, 2.85672150e+002, 4.42304871e+002, 3.47478485e+002, 1.66195892e+002, -7.91376801e+001, -3.39919159e+002, -5.45276550e+002, -6.34264099e+002, -6.39238831e+002, -5.36540161e+002, -3.54511017e+002, -1.25347015e+002, -5.31333615e-004, -2.20295679e+003
 -5.64007385e+002, -1.68387421e+002, 9.25555801e+001, 1.52968842e+002, 1.00795074e+002, -1.59528627e+001, -2.00502121e+002, -4.39103912e+002, -6.82399902e+002, -8.29909119e+002, -9.09234619e+002, -8.30079895e+002, -5.84680725e+002, -2.11151810e+002, -4.49367624e-004, -6.85449158e+002
 7.77364258e+002, 2.08074295e+002, -7.51425781e+001, -1.83994690e+002, -2.38930664e+002, -3.02226807e+002, -3.98437531e+002, -5.35287598e+002, -6.96563293e+002, -8.10004150e+002, -8.79785034e+002, -8.11141052e+002, -5.77142517e+002, -2.08753036e+002, -5.74295409e-004, 1.03529663e+003
 1.37018945e+003, 3.45543396e+002, -2.34635239e+002, -4.71245911e+002, -5.71276306e+002, -6.17072449e+002, -6.36041260e+002, -6.43349915e+002, -6.47452515e+002, -6.46709595e+002, -6.14605225e+002, -5.22173645e+002, -3.54230713e+002, -1.24647217e+002, -7.57191156e-004, 1.77880237e+003
 8.39213501e+002, 5.00876808e+001, -4.28888245e+002, -6.62993286e+002, -8.01199524e+002, -8.50132996e+002, -8.17349976e+002, -7.12296265e+002, -5.58241272e+002, -4.26817230e+002, -2.65008850e+002, -1.37009125e+002, -5.45489502e+001, -1.20243883e+001, -1.02302595e-003, 1.15422742e+003
 -4.41580475e+002, -5.79449402e+002, -6.69862671e+002, -7.78123352e+002, -8.87102112e+002, -9.16640442e+002, -8.46968506e+002, -6.74661255e+002, -4.28386810e+002, -2.22018387e+002, 1.05794344e+001, 1.47110580e+002, 1.59652222e+002, 6.65663528e+001, -1.01292599e-003, -3.79407501e+002
 -1.71257874e+003, -1.21712048e+003, -9.18477173e+002, -8.81469055e+002, -8.62625671e+002, -8.13969788e+002, -7.01226135e+002, -5.12881348e+002, -2.71941925e+002, -8.17441406e+001, 1.19559952e+002, 2.20040695e+002, 1.98904907e+002, 7.82936935e+001, -7.97102577e-004, -1.89849390e+003
 3.79142065e+003, -2.80912567e+002, -8.34747375e+002, -9.53470215e+002, -7.83371521e+002, -6.17259155e+002, -4.51316864e+002, -2.84907501e+002, -1.27439468e+002, -2.48666496e+001, 6.90072403e+001, 1.06025742e+002, 8.81023407e+001, 3.36471214e+001, -8.00332753e-004, 1.34855947e+004
 8.43376758e+003, 2.42773267e+003, -1.26508392e+002, -7.69802063e+002, -6.19281982e+002, -4.09228027e+002, -2.24165314e+002, -1.02231178e+002, -4.88570480e+001, -4.59087601e+001, -6.43235245e+001, -8.01267166e+001, -6.99444046e+001, -2.83114605e+001, -8.72728706e-004, 1.05522324e+004
 5.33804736e+003, 3.45613867e+003, 6.12803772e+002, -7.43384094e+001, -2.10462021e+002, -1.61670792e+002, -7.50311508e+001, -3.31660843e+001, -6.01141052e+001, -1.15006874e+002, -1.86716568e+002, -2.15372620e+002, -1.73170456e+002, -6.67366714e+001, -8.75990896e-004, 5.53269727e+003
 -1.16772302e+003, 1.21080737e+003, 1.00354065e+003, 1.00605731e+003, 5.42035706e+002, 2.57156555e+002, 9.37043915e+001, -1.28058138e+001, -1.07710739e+002, -1.75429443e+002, -2.33936996e+002, -2.37770584e+002, -1.77875229e+002, -6.52885895e+001, -1.17918896e-003, -1.16667737e+003
 -5.93753613e+003, -1.35081262e+003, 1.32710425e+003, 1.95830139e+003, 1.44818176e+003, 9.00162048e+002, 4.41651886e+002, 1.23227417e+002, -6.68474350e+001, -1.46311600e+002, -1.78301605e+002, -1.58248337e+002, -1.05416809e+002, -3.62566376e+001, -1.41632953e-003, -7.16089453e+003
 -6.86145703e+003, -1.53606433e+003, 1.65819934e+003, 2.32625122e+003, 2.10107422e+003, 1.59780725e+003, 1.01892169e+003, 5.32781677e+002, 2.13739563e+002, 7.49820862e+001, 3.08345985e+000, -6.74452543e+000, -8.25102627e-002, 1.75605321e+000, -1.45431387e-003, -9.71760254e+003
 -4.05380493e+003, 5.30721130e+001, 1.75713403e+003, 2.10361328e+003, 2.22585547e+003, 2.04822314e+003, 1.65190540e+003, 1.18439478e+003, 7.79110901e+002, 5.43598694e+002, 3.44976959e+002, 2.19640076e+002, 1.27605186e+002, 4.24832802e+001, -1.29300111e-003, -7.41700195e+003
 2.67065308e+002, 1.61464636e+003, 1.62496851e+003, 1.58110217e+003, 1.89363293e+003, 2.07530249e+003, 2.05290942e+003, 1.83020581e+003, 1.48612244e+003, 1.19315259e+003, 8.45140930e+002, 5.50182800e+002, 3.07055847e+002, 9.85154877e+001, -9.96340066e-004, -1.95013049e+003
