1234567890,,100
通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16
112.083,115.154,114.944,101.746,111.797,111.969,108.212,105.103,104.549,114.143,103.119,105.637,104.549,107.849,3.059,6.569
106.533,110.92,117.634,110.538,107.22,106.8,120.533,108.784,102.108,110.538,102.718,105.56,105.77,105.331,6.55,6.435
107.944,112.045,106.609,116.814,104.416,103.92,120.628,109.413,107.506,115.135,108.974,103.92,108.097,110.538,3.708,2.907
108.097,108.86,101.917,110.634,107.315,106.171,111.835,108.612,108.097,119.274,106.133,114.582,116.318,118.492,4.662,3.937
109.07,108.688,107.258,109.222,99.876,110.367,101.784,113.991,110.882,117.577,109.909,114.792,120.285,116.356,0.866,7.599
103.996,105.274,107.773,113.132,92.209,115.097,113.266,107.658,108.345,118.034,110.329,113.113,112.751,114.906,2.831,5.062
99.075,105.522,109.585,111.454,96.596,106.628,119.312,116.776,105.446,115.479,110.729,111.702,109.699,114.773,5.959,-3.712
98.484,103.329,101.555,107.62,110.443,105.961,111.473,111.778,108.727,114.868,111.092,109.795,112.484,110.729,-8.766,5.806
108.65,109.699,104.435,105.961,107.296,104.549,113.361,104.778,109.795,109.585,108.536,115.631,110.538,109.489,5.901,9.182
114.449,117.729,111.359,114.258,100.964,107.162,107.353,100.925,114.162,114.983,107.468,109.222,107.391,107.582,6.474,6.092
110.729,114.773,110.271,115.078,98.751,119.56,112.465,107.105,101.898,114.983,114.792,101.536,104.397,107.811,5.52,3.136
107.697,111.912,111.912,123.528,105.503,109.146,118.263,114.544,101.212,113.342,101.974,101.841,104.053,103.863,4.185,7.656
104.855,109.623,105.503,111.282,112.35,104.244,117.252,110.672,106.647,114.067,107.868,105.827,104.74,118.359,6.969,3.117
109.165,108.822,108.364,102.032,106.419,102.013,113.171,103.977,113.018,115.955,116.699,111.32,117.252,119.465,5.863,6.721
109.795,107.677,104.797,108.707,97.778,109.184,98.694,108.097,114.334,115.211,114.697,117.157,118.511,116.585,4.566,6.607
103.882,107.716,102.776,109.68,90.168,113.628,114.067,106.495,108.631,118.587,107.239,115.459,113.247,112.274,7.236,3.765
100.563,106.59,111.435,107.22,104.111,106.59,119.427,115.192,102.68,117.386,109.28,109.108,106.743,111.206,3.04,-1.862
99.438,104.13,104.321,107.563,110.901,109.165,112.217,115.86,105.503,113.438,105.846,108.04,111.893,109.375,2.544,7.332
106.342,110.634,105.789,108.555,110.329,105.694,112.56,103.844,109.146,104.549,110.157,113.171,107.811,109.299,4.547,10.612
110.806,114.773,111.092,110.996,102.032,105.885,107.544,100.868,113.075,112.961,108.593,108.746,108.555,109.127,6.264,5.386
114.067,114.086,114.62,103.958,105.16,112.713,107.944,104.95,102.432,115.307,103.691,103.252,107.201,107.754,4.471,2.792
107.315,111.74,121.353,111.95,105.923,107.372,118.607,110.996,98.541,112.789,105.141,104.206,107.086,105.789,6.054,5.558
107.372,111.111,107.697,114.677,107.887,103.214,122.326,108.994,109.871,113.533,109.299,102.07,104.626,113.552,4.414,3.86
107.277,112.236,104.702,110.157,109.299,107.067,113.457,105.579,112.503,119.732,108.326,111.473,114.334,114.449,5.749,4.395
109.203,111.301,104.797,110.1,100.163,108.459,104.511,110.424,114.277,117.596,110.462,116.642,120.667,118.34,0.313,5.978
103.539,106.647,102.051,114.887,93.086,112.789,117.062,105.389,107.697,120.762,110.729,114.372,113.056,113.953,3.765,2.697
99.552,102.032,109.051,113.571,98.465,108.212,116.28,119.217,104.206,118.53,109.795,111.721,109.642,115.059,6.683,-1.499
99.59,105.846,97.912,108.154,105.331,110.958,110.767,114.239,107.201,115.784,111.073,107.315,110.844,115.307,3.021,4.986
105.236,109.146,109.947,103.901,109.566,104.263,113.647,102.528,112.808,108.154,109.947,114.925,110.767,110.405,2.678,7.504
112.293,113.228,115.688,110.214,102.432,102.776,115.479,93.639,111.702,112.56,107.639,110.233,108.593,105.465,6.073,7.179
114.487,114.391,112.179,117.558,96.443,119.827,116.547,106.094,101.288,115.383,105.217,104.95,102.966,107.353,7.618,4.528
108.86,109.394,107.773,125.454,105.179,110.825,116.356,115.631,100.792,113.991,101.04,103.024,104.721,102.871,4.757,7.828
102.547,108.459,104.759,113.705,114.735,106.8,117.138,114.887,105.923,116.28,106.323,107.449,99.323,111.664,8.038,3.002
106.686,107.029,111.397,103.081,106.533,105.217,114.792,105.026,111.454,117.805,105.885,107.83,115.421,119.35,7.198,9.048
106.895,109.966,104.206,111.244,98.16,108.517,100.105,108.955,112.37,117.252,112.713,116.089,117.996,119.312,-1.633,5.348
107.143,105.217,102.566,109.394,93.487,116.318,112.751,104.34,108.173,119.389,109.261,114.677,116.318,111.32,1.972,3.422
102.489,103.1,109.833,109.528,100.163,102.509,114.83,109.146,102.394,119.827,110.462,110.214,106.59,111.092,9.373,-10.883
106.59,105.656,101.402,106.762,109.337,107.697,112.961,113.018,121.563,109.261,107.525,108.04,111.645,108.688,5.92,4.509
98.904,120.094,117.729,107.353,103.92,108.364,118.301,103.462,113.609,100.372,99.323,107.697,108.231,107.296,4.051,6.34
114.983,113.686,94.994,105.141,88.203,105.408,106.323,102.165,114.658,111.607,122.688,123.623,106.819,112.16,7.179,3.002
113.495,114.582,117.424,98.064,100.391,108.822,94.727,102.985,98.103,114.067,110.996,102.795,94.631,125.454,2.907,11.986
107.677,107.01,115.974,122.746,107.83,104.702,107.83,115.421,119.617,112.179,113.018,104.168,108.25,99.133,-18.513,19.272
105.885,111.111,107.563,114.601,107.868,109.489,113.571,109.928,85.59,112.217,90.015,102.165,99.323,109.394,9.563,3.88
108.936,107.658,104.95,105.846,109.909,109.241,120.514,96.424,112.331,116.222,107.544,113.724,122.612,112.274,-6.496,4.814
108.25,120.209,98.885,131.729,100.525,117.023,104.683,99.514,116.451,119.522,109.623,139.149,127.914,113.247,-6.63,2.64
106.075,96.272,105.522,106.876,67.604,142.067,108.154,97.015,104.912,112.37,104.34,110.271,113.075,104.321,-9.262,6.13
92.228,101.498,81.28,101.803,108.86,104.759,116.566,113.762,118.969,112.141,110.71,110.691,120.075,112.255,5.005,7.694
102.776,118.13,88.718,119.77,115.002,96.653,111.301,111.435,101.498,116.909,110.291,96.252,103.157,108.421,1.553,6.702
113.018,116.661,109.871,108.86,102.165,114.964,91.312,110.023,107.944,112.865,109.642,112.484,117.29,125.721,-1.156,-0.698
113.743,109.413,116.985,102.07,117.386,108.002,119.427,101.974,93.182,112.808,103.386,105.141,106.38,115.612,0.065,9.945
98.942,114.83,123.203,111.607,105.656,108.936,130.756,112.064,103.138,124.977,90.225,103.271,104.225,104.454,8.438,-3.807
116.623,97.816,92.686,117.138,107.315,108.974,118.149,107.582,109.432,95.261,106.266,101.44,111.778,106.667,2.392,4.681
102.013,117.977,88.49,98.77,103.519,103.043,110.653,113.018,105.961,112.885,107.506,102.432,122.974,120.132,3.574,6.13
106.495,117.329,105.522,103.672,105.026,73.002,118.587,107.239,102.852,119.427,108.116,128.162,113.686,115.459,-19.81,7.523
103.443,100.067,103.748,105.618,124.519,100.925,114.449,101.841,111.931,115.688,113.018,122.688,120.266,113.609,4.89,13.569
91.675,109.528,101.841,104.836,91.961,113.285,115.192,109.337,114.468,112.484,108.803,114.296,120.361,105.103,6.454,1.419
103.615,94.555,93.792,129.822,101.097,95.661,119.331,112.503,95.203,113.686,96.386,108.25,103.424,121.906,-9.644,-9.663
101.517,101.421,112.274,112.598,124.405,108.517,123.089,95.509,109.547,115.536,95.623,108.574,115.04,112.446,3.059,-0.202
112.408,107.162,107.315,102.07,104.836,80.65,115.307,112.904,97.397,114.925,98.103,110.004,112.045,111.32,10.689,5.959
123.909,134.285,102.127,124.271,98.618,111.416,108.364,119.884,102.222,111.473,110.252,110.786,108.631,107.639,8.133,1.781
125.053,122.421,117.157,106.876,105.484,113.094,107.315,106.209,104.225,111.492,99.8,114.162,106.953,108.326,3.498,3.613
107.201,109.375,103.615,98.999,109.489,109.718,118.721,108.135,110.062,106.419,101.65,104.95,105.637,106.209,2.64,7.732
103.977,105.408,111.664,103.405,112.904,103.691,120.094,98.427,106.571,116.947,109.299,109.108,116.184,114.105,14.256,6.683
108.345,110.538,105.56,114.086,93.353,132.473,98.331,105.026,105.141,116.947,113.228,110.882,117.062,119.484,16.888,4.986
107.677,111.111,98.007,121.849,101.04,103.443,111.263,111.835,106.895,119.026,111.912,114.582,113.285,115.04,3.002,6.207
100.01,103.844,100.43,106.647,106.342,105.389,111.816,113.571,111.473,118.816,109.394,115.269,108.345,109.489,9.525,3.994
103.195,102.165,109.089,100.925,104.13,108.707,116.966,111.931,109.489,115.669,110.729,109.756,109.28,111.874,4.433,4.776
101.326,103.367,106.018,110.023,103.462,109.585,111.282,102.165,106.781,118.034,107.964,110.023,114.658,116.985,3.155,7.523
108.574,117.462,104.588,116.871,91.808,111.683,114.906,103.176,104.511,114.296,106.628,110.767,111.359,113.59,5.024,4.642
110.348,113.59,116.356,116.566,102.757,104.149,111.816,107.582,103.004,111.778,106.419,105.923,103.882,107.258,4.089,-1.175
110.424,110.844,110.844,110.92,113.152,108.593,113.705,114.487,103.977,109.222,103.443,102.108,106.762,103.806,4.108,6.283
106.895,113.018,105.637,110.5,111.588,110.386,115.574,111.816,107.029,111.34,109.127,106.915,102.661,101.994,6.912,9.888
108.517,110.825,107.582,112.274,102.966,112.751,107.563,110.767,105.923,114.62,109.203,111.588,109.947,114.563,5.463,4.07
107.468,106.686,110.386,97.588,103.939,111.187,107.258,106.476,107.43,120.457,110.348,116.127,117.004,118.416,4.204,1.133
104.702,101.612,113.533,109.871,97.797,99.895,112.389,109.566,107.162,120.113,109.585,114.62,117.367,118.053,4.433,6.989
101.288,104.454,102.89,107.124,104.721,99.113,118.416,112.16,107.773,116.375,111.187,107.258,109.604,117.653,5.653,4.07
102.375,104.874,101.04,105.236,107.849,110.348,117.424,110.1,107.582,119.56,106.342,107.41,109.89,112.484,4.776,4.948
103.386,110.31,107.048,111.931,104.759,111.53,106.724,119.255,108.269,111.645,106.113,109.947,111.511,109.165,2.831,5.844
107.201,106.8,110.939,111.149,97.778,117.615,109.28,103.596,106.38,113.686,107.334,109.528,109.585,110.291,5.177,2.888
114.41,111.263,122.326,106.686,99.705,101.593,117.672,103.271,101.917,112.789,108.479,108.078,108.078,116.375,-1.442,6.207
110.615,111.912,107.277,112.827,110.004,101.974,115.536,106.476,103.92,113.571,104.816,107.582,106.018,104.073,3.937,6.454
108.002,114.792,100.372,115.44,108.097,110.806,114.182,115.421,102.757,112.694,108.116,105.37,103.939,106.171,9.201,4.452
106.857,112.732,106.514,110.939,107.048,106.609,110.138,122.765,106.876,118.206,108.154,108.65,107.01,108.555,6.626,6.149
107.506,110.863,101.536,109.127,113.991,101.917,112.236,105.923,108.612,114.887,108.421,114.372,116.985,118.378,0.427,7.656
109.28,112.598,112.694,108.784,101.345,104.836,118.263,102.261,107.01,118.721,112.503,113.647,115.669,115.974,6.931,5.825
106.19,106.533,103.634,116.165,98.255,107.735,115.059,109.509,108.974,119.522,113.609,112.37,116.661,117.138,3.04,3.613
101.421,109.489,97.015,110.443,101.765,108.955,116.089,115.784,111.473,118.111,108.383,111.664,113.171,113.609,4.7,-3.922
102.127,102.966,105.007,105.141,111.511,98.923,115.974,115.231,107.182,115.822,108.765,113.876,111.473,109.89,7.103,5.901
108.345,108.059,111.855,97.664,110.424,107.01,110.691,105.846,105.77,113.323,107.62,112.293,111.645,112.389,4.91,6.454
114.143,124.596,113.171,109.394,104.511,104.321,115.326,99.762,102.451,113.724,106.781,112.465,107.811,108.631,-5.314,9.258
112.617,110.462,109.909,118.053,109.985,102.833,120.705,108.326,102.928,110.233,103.081,105.942,104.149,104.282,5.787,4.738
107.792,110.844,105.598,118.34,108.078,110.977,116.718,115.459,98.885,115.326,106.38,104.759,100.735,105.694,7.523,2.659
106.571,107.201,108.25,107.353,110.424,102.108,113.247,119.846,107.773,116.051,108.212,112.16,111.473,114.983,3.803,5.997
109.661,113.705,99.495,106.304,110.195,97.95,110.653,105.541,109.68,114.067,112.675,114.029,117.348,116.222,3.307,6.092
109.241,113.132,106.113,105.026,99.247,103.462,112.732,98.217,107.697,116.985,112.007,118.855,116.356,116.985,7.389,5.253
106.495,105.827,104.206,111.797,94.536,106.438,115.631,111.168,103.653,119.56,106.457,109.833,117.805,111.835,3.231,4.528
100.658,103.271,99.133,111.874,105.923,108.86,115.803,115.231,111.969,116.261,108.116,108.154,109.451,110.5,4.147,3.918
100.029,108.021,103.634,112.083,103.748,101.383,128.849,107.334,104.74,113.266,110.386,111.053,108.173,112.522,6.321,5.844
106.552,116.833,97.416,114.906,112.713,101.936,110.348,106.094,102.375,115.25,109.718,109.013,108.021,111.282,4.299,4.051
112.141,115.479,106.724,107.468,104.988,108.154,105.064,109.356,105.293,111.435,105.122,110.043,107.143,102.242,13.073,3.841
116.089,110.252,115.211,110.271,102.07,109.795,110.634,106.075,105.083,112.122,107.41,103.252,105.446,107.468,5.596,5.291
107.01,106.228,111.816,113.991,106.228,109.718,117.958,101.002,107.887,112.255,102.604,102.222,109.489,110.653,2.296,5.787
106.705,112.007,105.446,117.1,95.795,115.002,121.849,105.522,109.413,115.612,105.141,109.509,105.255,106.991,4.261,3.994
104.13,103.233,113.857,115.402,102.623,104.874,112.141,110.615,105.389,116.07,109.261,114.697,113.609,115.154,5.1,1.953
105.045,108.593,105.56,106.38,105.865,105.77,107.239,110.958,103.786,116.909,111.74,113.609,115.536,120.285,2.831,5.653
106.419,106.895,109.604,101.612,107.735,105.598,112.637,107.086,109.604,117.596,112.103,120.285,111.549,112.579,5.52,3.803
100.391,100.525,104.073,104.111,101.135,105.122,122.44,103.539,112.179,115.021,113.59,106.991,111.607,111.816,1.209,5.329
101.402,105.198,98.026,115.192,97.168,116.833,117.939,105.198,108.746,117.996,110.615,110.157,109.47,111.759,5.119,5.367
106.8,107.201,102.737,120.171,100.868,103.806,111.874,113.628,105.16,116.108,108.479,111.32,110.939,110.31,2.64,5.997
112.045,110.825,108.612,111.397,110.806,99.323,110.424,104.263,105.427,112.656,107.887,111.282,103.786,112.083,6.168,4.013
114.429,113.209,113.495,109.604,111.607,106.533,116.985,105.885,98.598,109.623,102.432,103.596,103.405,107.887,3.708,7.675
110.844,115.765,110.195,115.688,108.459,116.299,110.157,113.991,112.484,104.95,90.492,104.397,104.568,104.416,4.433,6.95
103.882,107.62,111.416,116.604,95.203,121.868,115.288,107.944,106.972,116.051,103.634,116.756,93.62,98.846,6.969,9.697
106.438,97.721,117.138,109.89,81.223,85.037,113.342,110.939,105.026,116.451,110.729,113.38,111.931,130.394,-1.08,1.877
104.74,100.182,104.607,107.754,105.598,94.593,121.906,106.361,102.165,115.631,116.833,116.108,120.19,121.601,-8.06,0.675
108.021,120.895,103.596,107.716,104.34,116.222,113.533,104.988,121.41,110.31,115.936,122.574,110.538,112.045,2.468,0.523
98.312,95.47,103.634,88.07,103.71,106.609,118.225,102.89,114.925,101.65,124.157,104.111,105.007,105.122,1.61,2.754
100.792,103.939,91.427,126.675,102.07,124.519,114.296,120.514,114.41,137.012,114.143,81.528,114.105,112.217,7.751,5.234
108.021,121.048,88.985,129.364,115.154,126.732,114.124,115.021,106.209,108.555,116.985,96.958,107.43,117.805,6.378,9.048
109.051,107.468,92.361,102.032,99.743,93.029,113.171,129.459,102.947,94.822,113.838,109.375,112.904,119.522,5.367,28.008
111.206,121.773,114.105,99.171,112.637,103.138,122.059,106.8,93.773,124.882,106.762,98.312,112.942,109.375,3.841,3.46
110.691,135.601,135.983,111.359,84.599,97.645,107.182,117.462,103.271,108.688,91.427,116.508,112.713,71.896,3.136,5.215
106.495,104.664,112.045,106.419,110.786,115.955,113.018,102.127,108.479,112.122,105.961,104.721,122.097,112.77,8.457,-7.431
109.756,110.329,116.718,107.849,106.094,105.007,114.22,98.961,101.46,114.468,111.073,107.525,113.628,120.018,1.057,9.296
96.386,106.075,102.337,111.855,105.484,96.519,116.203,109.585,135.391,124.825,117.043,117.825,119.541,115.269,3.67,-5.028
117.1,117.615,83.836,112.446,106.19,104.13,110.634,110.004,100.506,114.353,96.901,107.067,111.988,113.819,7.656,5.711
102.737,113.209,110.767,112.007,97.74,114.582,105.846,121.258,110.653,118.721,134.018,139.416,123.337,118.53,5.73,8.114
100.754,105.026,94.898,100.01,117.252,93.582,111.626,109.642,112.942,115.002,105.446,110.424,110.043,123.89,5.348,4.986
108.536,109.089,109.642,90.969,113.132,105.522,129.173,120.972,108.021,112.751,109.432,106.953,122.231,117.958,7.198,5.959
120.056,109.566,111.816,116.203,102.089,111.32,105.427,105.923,114.563,114.22,110.023,100.925,116.394,106.419,16.22,14.771
115.078,109.07,103.443,121.124,106.342,113.571,107.258,119.999,109.394,112.37,91.312,106.495,106.094,106.857,4.738,7.122
110.062,130.737,111.168,121.754,109.928,95.222,125.607,119.904,102.509,109.68,104.702,110.233,100.716,90.549,13.474,8.114
108.25,106.781,105.045,99.495,120.857,100.41,102.547,113.8,119.694,104.855,116.909,106.609,106.647,106.4,-6.573,1.152
105.598,125.32,110.329,114.62,101.994,98.503,109.127,108.631,110.195,117.805,103.5,120.342,109.489,104.702,31.879,3.746
108.593,97.53,114.048,118.282,95.661,111.588,108.593,103.939,106.533,128.334,113.552,107.658,115.479,120.399,6.111,5.272
91.77,100.887,108.002,95.966,120.781,105.255,115.917,98.846,110.729,130.756,111.187,106.228,134.418,125.092,10.994,6.626
102.032,103.443,93.811,117.615,121.544,111.588,127.838,113.113,112.465,118.95,109.089,112.732,91.694,105.37,-3.216,4.051
102.261,102.032,96.863,122.707,104.53,97.015,126.045,107.658,108.669,114.716,107.468,110.348,108.784,108.898,22.667,-6.992
104.702,113.476,104.912,109.604,103.958,113.438,109.547,125.759,94.212,108.307,106.438,110.729,108.498,113.972,4.471,6.645
103.043,112.789,112.579,106.037,104.511,105.16,111.435,102.032,105.045,128.887,103.653,115.04,111.015,111.073,3.994,5.825
111.111,110.977,113.38,110.806,103.386,99.857,116.871,94.707,103.138,111.053,106.609,107.887,108.593,109.509,4.528,5.367
109.985,111.244,108.078,117.443,96.1,119.503,114.735,104.053,102.051,115.002,106.285,104.168,105.141,108.479,6.474,4.833
105.122,99.895,108.04,121.773,102.242,109.013,116.203,117.195,107.506,115.211,103.119,104.301,107.277,108.498,3.002,5.653
106.228,105.904,107.887,111.359,110.195,100.582,116.356,109.013,108.498,114.296,112.141,105.732,106.056,119.064,5.444,6.741
110.195,115.555,106.8,104.95,107.124,104.206,114.105,105.064,103.977,115.631,111.721,113.8,117.519,116.89,5.825,2.831
108.04,113.209,104.359,110.729,100.296,110.043,102.928,110.977,114.391,117.844,111.111,115.879,118.053,112.789,-1.041,5.024
102.776,105.389,100.983,111.855,92.304,114.41,117.882,108.307,110.462,118.111,107.124,113.361,112.541,112.103,3.746,5.367
100.582,93.201,114.105,102.928,102.757,106.075,121.258,114.773,103.825,117.882,109.68,111.034,109.547,114.487,1.4,5.119
99.762,100.716,103.882,110.271,109.718,101.612,113.895,110.233,104.244,116.203,108.25,109.184,113.361,113.686,4.318,5.901
110.443,119.827,103.214,110.023,104.206,104.778,109.737,108.135,102.28,109.661,114.677,108.25,108.688,110.1,5.501,3.174
117.233,116.222,110.92,112.961,104.111,111.778,100.372,112.77,104.111,113.533,105.77,106.285,104.092,106.171,5.749,4.623
110.367,111.244,117.519,102.833,116.28,112.617,113.304,109.241,107.391,110.176,100.639,103.5,104.797,106.59,3.994,5.329
107.83,110.004,105.827,116.585,99.113,109.947,115.898,110.538,105.694,115.307,103.806,111.893,118.607,112.465,2.163,6.13
106.152,108.288,101.498,112.408,100.735,101.841,108.86,110.424,107.067,119.007,110.195,119.503,117.405,118.34,4.128,6.168
